city,stateID,state,county,zipcode,cityID
Bithlo,FL,Florida,Orange,32833,1840014083
Columbia,IL,Illinois,Monroe,62236,1840007502
Summit,IL,Illinois,Cook,60501,1840011329
Hornsby Bend,TX,Texas,Travis,78725,1840027020
Hornsby Bend,TX,Texas,Travis,78724,1840027020
Waihee-Waiehu,HI,Hawaii,Maui,96793,1840037549
Cold Springs,NV,Nevada,Washoe,89508,1840033824
Fredericksburg,TX,Texas,Gillespie,78624,1840020898
Greentree,NJ,New Jersey,Camden,08003,1840033472
Greentree,NJ,New Jersey,Camden,08034,1840033472
Gloucester Point,VA,Virginia,Gloucester,23062,1840006399
Gloucester Point,VA,Virginia,Gloucester,23072,1840006399
Gloucester Point,VA,Virginia,Gloucester,23018,1840006399
Gloucester Point,VA,Virginia,Gloucester,23131,1840006399
Gloucester Point,VA,Virginia,Gloucester,23184,1840006399
Waterloo,IL,Illinois,Monroe,62298,1840010803
Fairview Shores,FL,Florida,Orange,32804,1840013120
Fairview Shores,FL,Florida,Orange,32789,1840013120
Fairview Shores,FL,Florida,Orange,32810,1840013120
Waynesboro,PA,Pennsylvania,Franklin,17268,1840001415
Franklin Lakes,NJ,New Jersey,Bergen,07417,1840003553
Sebring,FL,Florida,Highlands,33870,1840015986
Sebring,FL,Florida,Highlands,33875,1840015986
Sebring,FL,Florida,Highlands,33871,1840015986
Collegedale,TN,Tennessee,Hamilton,37302,1840014570
Collegedale,TN,Tennessee,Hamilton,37363,1840014570
Collegedale,TN,Tennessee,Hamilton,37315,1840014570
Burlington,WI,Wisconsin,Racine,53105,1840002491
Lyndon,KY,Kentucky,Jefferson,40242,1840015191
Lyndon,KY,Kentucky,Jefferson,40223,1840015191
Lyndon,KY,Kentucky,Jefferson,40222,1840015191
Lyndon,KY,Kentucky,Jefferson,40252,1840015191
Oak Ridge,NJ,New Jersey,Morris,07438,1840033370
Westview,FL,Florida,Miami-Dade,33167,1840029098
Springdale,OH,Ohio,Hamilton,45246,1840001615
Summerfield,NC,North Carolina,Guilford,27358,1840016139
North Logan,UT,Utah,Cache,84341,1840020114
Burkburnett,TX,Texas,Wichita,76354,1840019278
Citrus,CA,California,Los Angeles,91722,1840017916
Citrus,CA,California,Los Angeles,91702,1840017916
Pebble Creek,FL,Florida,Hillsborough,33647,1840028995
Totowa,NJ,New Jersey,Passaic,07512,1840000839
Totowa,NJ,New Jersey,Passaic,07511,1840000839
Celina,OH,Ohio,Mercer,45822,1840007210
North Branch,MN,Minnesota,Chisago,55056,1840007790
North Branch,MN,Minnesota,Chisago,55032,1840007790
Grand Haven,MI,Michigan,Ottawa,49417,1840002995
Grand Haven,MI,Michigan,Ottawa,49456,1840002995
Little Ferry,NJ,New Jersey,Bergen,07643,1840003534
Canton,MS,Mississippi,Madison,39046,1840014872
Pleasant View,UT,Utah,Weber,84404,1840020137
Pleasant View,UT,Utah,Weber,84414,1840020137
Pompton Plains,NJ,New Jersey,Morris,07444,1840033387
Belgrade,MT,Montana,Gallatin,59714,1840018508
Vashon,WA,Washington,King,98070,1840018414
Vashon,WA,Washington,King,98013,1840018414
The Hills,NJ,New Jersey,Somerset,07921,1840151839
The Hills,NJ,New Jersey,Somerset,07920,1840151839
Beachwood,NJ,New Jersey,Ocean,08722,1840001483
Bedford Heights,OH,Ohio,Cuyahoga,44146,1840003397
Valley Center,CA,California,San Diego,92082,1840019349
Memphis,FL,Florida,Manatee,34221,1840014172
Grandview,WA,Washington,Yakima,98935,1840019871
Grandview,WA,Washington,Yakima,98930,1840019871
Troy,IL,Illinois,Madison,62294,1840010709
Brandon,SD,South Dakota,Minnehaha,57005,1840002650
Prineville,OR,Oregon,Crook,97754,1840019999
Timberlane,LA,Louisiana,Jefferson,70056,1840031154
Rincon,GA,Georgia,Effingham,31326,1840018091
Gages Lake,IL,Illinois,Lake,60030,1840004638
Gages Lake,IL,Illinois,Lake,60031,1840004638
Delhi,CA,California,Merced,95315,1840018930
Delhi,CA,California,Merced,95380,1840018930
Manville,NJ,New Jersey,Somerset,08835,1840003610
Berthoud,CO,Colorado,Larimer,80534,1840020153
Berthoud,CO,Colorado,Larimer,80513,1840020153
Haysville,KS,Kansas,Sedgwick,67060,1840007568
Haysville,KS,Kansas,Sedgwick,67217,1840007568
Terryville,NY,New York,Suffolk,11776,1840005105
Fife,WA,Washington,Pierce,98424,1840019853
Triangle,VA,Virginia,Prince William,22172,1840006105
Garden City,SC,South Carolina,Horry,29575,1840013645
Garden City,SC,South Carolina,Horry,29576,1840013645
Lincoln Park,NJ,New Jersey,Morris,07035,1840000953
Guthrie,OK,Oklahoma,Logan,73044,1840020390
Peru,IN,Indiana,Miami,46970,1840009363
Malvern,AR,Arkansas,Hot Spring,72104,1840015563
Worth,IL,Illinois,Cook,60482,1840011318
Kapaa,HI,Hawaii,Kauai,96746,1840029499
Travilah,MD,Maryland,Montgomery,20854,1840005846
Travilah,MD,Maryland,Montgomery,20850,1840005846
Danville,IN,Indiana,Hendricks,46122,1840009539
Mount Kisco,NY,New York,Westchester,10549,1840004936
Lake Monticello,VA,Virginia,Fluvanna,22963,1840006342
Atchison,KS,Kansas,Atchison,66002,1840001543
Van Wert,OH,Ohio,Van Wert,45891,1840010350
Martin,TN,Tennessee,Weakley,38237,1840015282
Martin,TN,Tennessee,Weakley,38238,1840015282
Sugarmill Woods,FL,Florida,Citrus,34461,1840014063
Sugarmill Woods,FL,Florida,Citrus,34446,1840014063
Hudson,FL,Florida,Pasco,34667,1840014115
Hudson,FL,Florida,Pasco,34674,1840014115
Union Park,FL,Florida,Orange,32825,1840014090
Union Park,FL,Florida,Orange,32817,1840014090
Montgomery,OH,Ohio,Hamilton,45249,1840008521
Montgomery,OH,Ohio,Hamilton,45242,1840008521
Holmen,WI,Wisconsin,La Crosse,54636,1840002576
Fox Lake,IL,Illinois,Lake,60020,1840011168
Fox Lake,IL,Illinois,Lake,60081,1840011168
Fox Lake,IL,Illinois,Lake,60041,1840011168
Scaggsville,MD,Maryland,Howard,20723,1840024483
Timonium,MD,Maryland,Baltimore,21093,1840026624
Belle Chasse,LA,Louisiana,Plaquemines,70037,1840014028
Belle Chasse,LA,Louisiana,Plaquemines,70093,1840014028
Bolivar,MO,Missouri,Polk,65613,1840007578
DeForest,WI,Wisconsin,Dane,53532,1840037935
DeForest,WI,Wisconsin,Dane,53598,1840037935
Russellville,AL,Alabama,Franklin,35654,1840004247
Russellville,AL,Alabama,Franklin,35653,1840004247
Morro Bay,CA,California,San Luis Obispo,93442,1840020415
Morro Bay,CA,California,San Luis Obispo,93443,1840020415
Del Aire,CA,California,Los Angeles,90304,1840028367
Del Aire,CA,California,Los Angeles,90250,1840028367
East Bakersfield,CA,California,Kern,93305,1840150305
St. Albans,WV,West Virginia,Kanawha,25177,1840006201
Jackson,WY,Wyoming,Teton,83001,1840021258
Jackson,WY,Wyoming,Teton,83002,1840021258
Placerville,CA,California,El Dorado,95667,1840020238
Munhall,PA,Pennsylvania,Allegheny,15120,1840001247
Freeport,TX,Texas,Brazoria,77541,1840020974
Freeport,TX,Texas,Brazoria,77542,1840020974
Crestwood,IL,Illinois,Cook,60418,1840011267
Riverton,WY,Wyoming,Fremont,82501,1840020026
Vidalia,GA,Georgia,Toombs,30474,1840015820
Vidalia,GA,Georgia,Toombs,30475,1840015820
Middle Island,NY,New York,Suffolk,11953,1840005045
Linthicum,MD,Maryland,Anne Arundel,21090,1840005921
Westwood Lakes,FL,Florida,Miami-Dade,33165,1840028796
Forestville,OH,Ohio,Hamilton,45255,1840034110
Forestville,OH,Ohio,Hamilton,45230,1840034110
Lowell,IN,Indiana,Lake,46356,1840009260
Edwards,CO,Colorado,Eagle,81632,1840017535
Richmond Heights,OH,Ohio,Cuyahoga,44143,1840003409
Pleasanton,TX,Texas,Atascosa,78064,1840020988
Waggaman,LA,Louisiana,Jefferson,70094,1840013991
Sonoma,CA,California,Sonoma,95476,1840021490
Malibu,CA,California,Los Angeles,90265,1840028310
Pine Hill,NJ,New Jersey,Camden,08009,1840001509
Pine Hill,NJ,New Jersey,Camden,08021,1840001509
Potomac Park,CA,California,Kern,93307,1840147389
Rancho Mission Viejo,CA,California,Orange,92694,1840147893
Tarboro,NC,North Carolina,Edgecombe,27886,1840016177
Madison Heights,VA,Virginia,Amherst,24572,1840006372
Maryville,MO,Missouri,Nodaway,64468,1840008349
Doraville,GA,Georgia,DeKalb,30340,1840014778
Doraville,GA,Georgia,DeKalb,30360,1840014778
Doraville,GA,Georgia,DeKalb,30362,1840014778
Bogalusa,LA,Louisiana,Washington,70427,1840013905
Bogalusa,LA,Louisiana,Washington,70429,1840013905
Lyons,IL,Illinois,Cook,60534,1840011292
Lyons,IL,Illinois,Cook,60525,1840011292
Corning,NY,New York,Steuben,14830,1840000443
Corning,NY,New York,Steuben,14831,1840000443
Darby,PA,Pennsylvania,Delaware,19023,1840000695
Newberry,SC,South Carolina,Newberry,29108,1840014694
Victoria,MN,Minnesota,Carver,55386,1840010007
Victoria,MN,Minnesota,Carver,55331,1840010007
Powdersville,SC,South Carolina,Anderson,29673,1840013581
Powdersville,SC,South Carolina,Anderson,29611,1840013581
Powdersville,SC,South Carolina,Anderson,29642,1840013581
Fountain Inn,SC,South Carolina,Greenville,29644,1840013500
Clute,TX,Texas,Brazoria,77531,1840019669
Broomall,PA,Pennsylvania,Delaware,19008,1840005549
Lexington,NE,Nebraska,Dawson,68850,1840008285
La Homa,TX,Texas,Hidalgo,78574,1840037093
Myers Corner,NY,New York,Dutchess,12590,1840004742
Myers Corner,NY,New York,Dutchess,12524,1840004742
West Haverstraw,NY,New York,Rockland,10993,1840004990
West Haverstraw,NY,New York,Rockland,10923,1840004990
Essex Junction,VT,Vermont,Chittenden,05452,1840004083
Vienna,WV,West Virginia,Wood,26105,1840005787
Galena Park,TX,Texas,Harris,77015,1840020922
Galena Park,TX,Texas,Harris,77547,1840020922
Galena Park,TX,Texas,Harris,77029,1840020922
Friendly,MD,Maryland,Prince George's,20744,1840005954
Bellefontaine Neighbors,MO,Missouri,St. Louis,63136,1840007449
Bellefontaine Neighbors,MO,Missouri,St. Louis,63137,1840007449
Bel Air,MD,Maryland,Harford,21014,1840005668
Kendall Park,NJ,New Jersey,Middlesex,08824,1840005419
Kendall Park,NJ,New Jersey,Middlesex,08852,1840005419
Little Canada,MN,Minnesota,Ramsey,55117,1840008936
Monroe,WI,Wisconsin,Green,53566,1840002464
Blackhawk,CA,California,Contra Costa,94506,1840028358
Mount Airy,NC,North Carolina,Surry,27030,1840014430
Nanticoke,PA,Pennsylvania,Luzerne,18634,1840000761
West Perrine,FL,Florida,Miami-Dade,33157,1840029018
Ironton,OH,Ohio,Lawrence,45638,1840008607
Lake Barcroft,VA,Virginia,Fairfax,22044,1840006033
Lake Barcroft,VA,Virginia,Fairfax,22041,1840006033
Sumner,WA,Washington,Pierce,98390,1840021128
Camden,AR,Arkansas,Ouachita,71701,1840013736
Camden,AR,Arkansas,Ouachita,71711,1840013736
Cottage Grove,OR,Oregon,Lane,97424,1840018624
Fairview,CA,California,Alameda,94541,1840028375
Fairview,CA,California,Alameda,94542,1840028375
Wendell,NC,North Carolina,Wake,27591,1840016200
Yazoo City,MS,Mississippi,Yazoo,39194,1840015766
Alachua,FL,Florida,Alachua,32615,1840014020
Alachua,FL,Florida,Alachua,32616,1840014020
Airway Heights,WA,Washington,Spokane,99224,1840018399
Airway Heights,WA,Washington,Spokane,99001,1840018399
Scottdale,GA,Georgia,DeKalb,30079,1840013700
Scottdale,GA,Georgia,DeKalb,30021,1840013700
Scottdale,GA,Georgia,DeKalb,30030,1840013700
Scottdale,GA,Georgia,DeKalb,30033,1840013700
Scottdale,GA,Georgia,DeKalb,30002,1840013700
Lakeland Village,CA,California,Riverside,92530,1840017989
Yorkshire,VA,Virginia,Prince William,20111,1840006107
Yorkshire,VA,Virginia,Prince William,20113,1840006107
Millington,TN,Tennessee,Shelby,38053,1840014593
Millington,TN,Tennessee,Shelby,38054,1840014593
Millington,TN,Tennessee,Shelby,38055,1840014593
Millington,TN,Tennessee,Shelby,38083,1840014593
Pella,IA,Iowa,Marion,50219,1840009293
Campton Hills,IL,Illinois,Kane,60119,1840000495
Campton Hills,IL,Illinois,Kane,60183,1840000495
Campton Hills,IL,Illinois,Kane,60175,1840000495
Campton Hills,IL,Illinois,Kane,60124,1840000495
Damascus,OR,Oregon,Clackamas,97089,1840018571
Beverly Hills,MI,Michigan,Oakland,48025,1840011052
Le Mars,IA,Iowa,Plymouth,51031,1840008022
Monument,CO,Colorado,El Paso,80132,1840022474
Monument,CO,Colorado,El Paso,80921,1840022474
Sweetwater,TX,Texas,Nolan,79556,1840022089
Excelsior Springs,MO,Missouri,Clay,64024,1840008495
Red Bank,SC,South Carolina,Lexington,29073,1840013658
Shiloh,OH,Ohio,Montgomery,45405,1840153071
Shiloh,OH,Ohio,Montgomery,45415,1840153071
The Pinery,CO,Colorado,Douglas,80134,1840028583
River Grove,IL,Illinois,Cook,60171,1840011285
Pineville,NC,North Carolina,Mecklenburg,28134,1840016354
North Bellport,NY,New York,Suffolk,11713,1840005056
North Bellport,NY,New York,Suffolk,11772,1840005056
Riverdale,IL,Illinois,Cook,60827,1840011286
Reading,OH,Ohio,Hamilton,45215,1840001611
Alderwood Manor,WA,Washington,Snohomish,98036,1840017323
Saks,AL,Alabama,Calhoun,36201,1840013708
Saks,AL,Alabama,Calhoun,36206,1840013708
Saks,AL,Alabama,Calhoun,36202,1840013708
Felida,WA,Washington,Clark,98685,1840037495
New Albany,OH,Ohio,Franklin,43054,1840012407
Fairview,OR,Oregon,Multnomah,97024,1840019938
Loudoun Valley Estates,VA,Virginia,Loudoun,20166,1840041775
Loudoun Valley Estates,VA,Virginia,Loudoun,20148,1840041775
Forest Acres,SC,South Carolina,Richland,29206,1840013653
Forest Acres,SC,South Carolina,Richland,29204,1840013653
Forest Acres,SC,South Carolina,Richland,29260,1840013653
Stansbury Park,UT,Utah,Tooele,84074,1840037176
Winterville,NC,North Carolina,Pitt,28590,1840016279
Soquel,CA,California,Santa Cruz,95073,1840018957
Soquel,CA,California,Santa Cruz,95003,1840018957
Lighthouse Point,FL,Florida,Broward,33064,1840015998
Hillcrest,CA,California,Kern,93306,1840145203
Hillcrest,CA,California,Kern,93386,1840145203
Heath,OH,Ohio,Licking,43056,1840001418
Kearney,MO,Missouri,Clay,64060,1840008501
Bonham,TX,Texas,Fannin,75418,1840019332
Shelton,WA,Washington,Mason,98584,1840021123
Somers Point,NJ,New Jersey,Atlantic,08244,1840001537
Lake Hopatcong,NJ,New Jersey,Morris,07849,1840145177
Lake Hopatcong,NJ,New Jersey,Morris,07885,1840145177
Bellmead,TX,Texas,McLennan,76705,1840019531
Bellmead,TX,Texas,McLennan,76715,1840019531
Española,NM,New Mexico,Rio Arriba,87532,1840020348
Española,NM,New Mexico,Rio Arriba,87533,1840020348
Palatka,FL,Florida,Putnam,32177,1840015062
Palatka,FL,Florida,Putnam,32178,1840015062
Bluffton,IN,Indiana,Wells,46714,1840007178
Vermilion,OH,Ohio,Lorain,44089,1840010234
Waimea,HI,Hawaii,Hawaii,96743,1840137122
Lake Morton-Berrydale,WA,Washington,King,98092,1840074253
Lake Morton-Berrydale,WA,Washington,King,98042,1840074253
Chalco,NE,Nebraska,Sarpy,68138,1840005176
Pleasant Hill,IA,Iowa,Polk,50327,1840009219
Portage,WI,Wisconsin,Columbia,53901,1840002712
Flat Rock,MI,Michigan,Wayne,48134,1840003973
Valley,AL,Alabama,Chambers,36854,1840015760
Valley,AL,Alabama,Chambers,36872,1840015760
Silverton,OR,Oregon,Marion,97381,1840021226
Yelm,WA,Washington,Thurston,98576,1840021146
Yelm,WA,Washington,Thurston,98597,1840021146
Difficult Run,VA,Virginia,Fairfax,20171,1840153061
Difficult Run,VA,Virginia,Fairfax,22124,1840153061
Difficult Run,VA,Virginia,Fairfax,22181,1840153061
Lovejoy,GA,Georgia,Clayton,30228,1840015704
Lovejoy,GA,Georgia,Clayton,30250,1840015704
Warr Acres,OK,Oklahoma,Oklahoma,73132,1840021743
Warr Acres,OK,Oklahoma,Oklahoma,73122,1840021743
Warr Acres,OK,Oklahoma,Oklahoma,73123,1840021743
Rifle,CO,Colorado,Garfield,81650,1840020185
Wabash,IN,Indiana,Wabash,46992,1840010335
Smithville,MO,Missouri,Clay,64089,1840009605
Fairmont,MN,Minnesota,Martin,56031,1840007950
Marlton,NJ,New Jersey,Burlington,08053,1840005522
Cadillac,MI,Michigan,Wexford,49601,1840002512
Mount Vista,WA,Washington,Clark,98642,1840037858
Mount Vista,WA,Washington,Clark,98686,1840037858
Waverly,IA,Iowa,Bremer,50677,1840000404
Fairmount,CO,Colorado,Jefferson,80002,1840038703
Fairmount,CO,Colorado,Jefferson,80403,1840038703
Sleepy Hollow,NY,New York,Westchester,10591,1840004944
Gateway,FL,Florida,Lee,33913,1840014213
Farmersville,CA,California,Tulare,93223,1840020366
Spout Springs,NC,North Carolina,Harnett,28326,1840090627
Spout Springs,NC,North Carolina,Harnett,27332,1840090627
Kennett,MO,Missouri,Dunklin,63857,1840008809
Comstock Park,MI,Michigan,Kent,49321,1840004307
Galion,OH,Ohio,Crawford,44833,1840002752
Plymouth,IN,Indiana,Marshall,46563,1840014170
Calimesa,CA,California,Riverside,92320,1840019300
Shasta Lake,CA,California,Shasta,96019,1840021349
Shasta Lake,CA,California,Shasta,96089,1840021349
Arkadelphia,AR,Arkansas,Clark,71923,1840013638
Arkadelphia,AR,Arkansas,Clark,71999,1840013638
Arkadelphia,AR,Arkansas,Clark,71998,1840013638
Fairview,TX,Texas,Collin,75069,1840022021
Scotchtown,NY,New York,Orange,10941,1840004862
Garden City,GA,Georgia,Chatham,31408,1840013839
Garden City,GA,Georgia,Chatham,31405,1840013839
Garden City,GA,Georgia,Chatham,31415,1840013839
Woodlyn,PA,Pennsylvania,Delaware,19094,1840035266
Woodlyn,PA,Pennsylvania,Delaware,19022,1840035266
Woodlyn,PA,Pennsylvania,Delaware,19033,1840035266
Woodlyn,PA,Pennsylvania,Delaware,19081,1840035266
Northampton,PA,Pennsylvania,Northampton,18067,1840000975
Chestnut Ridge,NY,New York,Rockland,10952,1840004992
Chestnut Ridge,NY,New York,Rockland,10977,1840004992
White Marsh,MD,Maryland,Baltimore,21128,1840005696
White Marsh,MD,Maryland,Baltimore,21237,1840005696
White Marsh,MD,Maryland,Baltimore,21236,1840005696
White Marsh,MD,Maryland,Baltimore,21162,1840005696
Trumbull Center,CT,Connecticut,Greater Bridgeport,06611,1840153084
Exeter,CA,California,Tulare,93221,1840020365
Oneida,NY,New York,Madison,13421,1840000384
Watervliet,NY,New York,Albany,12189,1840002495
Alexandria,KY,Kentucky,Campbell,41001,1840013162
Newport,OR,Oregon,Lincoln,97365,1840019975
Newport,OR,Oregon,Lincoln,97366,1840019975
Berwick,PA,Pennsylvania,Columbia,18603,1840003484
London,OH,Ohio,Madison,43140,1840000674
Burtonsville,MD,Maryland,Montgomery,20868,1840005827
Burtonsville,MD,Maryland,Montgomery,20866,1840005827
Burtonsville,MD,Maryland,Montgomery,20707,1840005827
Clay,AL,Alabama,Jefferson,35173,1840014790
Clay,AL,Alabama,Jefferson,35126,1840014790
West Vero Corridor,FL,Florida,Indian River,32966,1840073271
Bacliff,TX,Texas,Galveston,77518,1840018273
Wood River,IL,Illinois,Madison,62084,1840010711
Wood River,IL,Illinois,Madison,62095,1840010711
Brookdale,NJ,New Jersey,Essex,07003,1840024254
Paris,TN,Tennessee,Henry,38242,1840014438
South Huntington,NY,New York,Suffolk,11746,1840005100
Waynesville,NC,North Carolina,Haywood,28786,1840016297
Waynesville,NC,North Carolina,Haywood,28738,1840016297
Sabana Grande,PR,Puerto Rico,Sabana Grande,00637,1630023550
Raymondville,TX,Texas,Willacy,78580,1840021035
Versailles,KY,Kentucky,Woodford,40383,1840015212
Versailles,KY,Kentucky,Woodford,40384,1840015212
Murrells Inlet,SC,South Carolina,Georgetown,29576,1840013742
Fort Madison,IA,Iowa,Lee,52627,1840008321
Lenoir City,TN,Tennessee,Loudon,37772,1840014514
Lenoir City,TN,Tennessee,Loudon,37771,1840014514
Forestville,MD,Maryland,Prince George's,20747,1840005942
La Plata,MD,Maryland,Charles,20646,1840006177
Marina del Rey,CA,California,Los Angeles,90292,1840017920
Tremonton,UT,Utah,Box Elder,84337,1840021326
Carroll,IA,Iowa,Carroll,51401,1840000490
Pine Ridge,FL,Florida,Citrus,34465,1840028997
Pine Ridge,FL,Florida,Citrus,34442,1840028997
Pine Ridge,FL,Florida,Citrus,34445,1840028997
Pine Ridge,FL,Florida,Citrus,34460,1840028997
Tipp City,OH,Ohio,Miami,45371,1840010507
Rockport,TX,Texas,Aransas,78382,1840020999
Rockport,TX,Texas,Aransas,78381,1840020999
North Lakes,AK,Alaska,Matanuska-Susitna,99654,1840152941
North Lakes,AK,Alaska,Matanuska-Susitna,99687,1840152941
Alpine,UT,Utah,Utah,84004,1840018755
Milton,FL,Florida,Santa Rosa,32570,1840015006
Milton,FL,Florida,Santa Rosa,32572,1840015006
Whitestown,IN,Indiana,Boone,46052,1840010514
Whitestown,IN,Indiana,Boone,46075,1840010514
Elkhorn,WI,Wisconsin,Walworth,53121,1840002480
North Bend,OR,Oregon,Coos,97459,1840020057
Boaz,AL,Alabama,Marshall,35957,1840013602
Boaz,AL,Alabama,Marshall,35956,1840013602
East Whittier,CA,California,Los Angeles,90604,1840019205
Davenport,FL,Florida,Polk,33844,1840015104
Davenport,FL,Florida,Polk,33837,1840015104
Davenport,FL,Florida,Polk,33836,1840015104
Robstown,TX,Texas,Nueces,78380,1840021010
San Diego Country Estates,CA,California,San Diego,92065,1840028398
New Hyde Park,NY,New York,Nassau,11040,1840005313
East Setauket,NY,New York,Suffolk,11733,1840033876
Rotonda,FL,Florida,Charlotte,33947,1840014201
Halfway,MD,Maryland,Washington,21740,1840005606
Halfway,MD,Maryland,Washington,21795,1840005606
Highland,IL,Illinois,Madison,62249,1840007425
Pingree Grove,IL,Illinois,Kane,60140,1840011352
Cordele,GA,Georgia,Crisp,31015,1840014934
Cordele,GA,Georgia,Crisp,31010,1840014934
Flowood,MS,Mississippi,Rankin,39232,1840013824
Flowood,MS,Mississippi,Rankin,39288,1840013824
Columbia,PA,Pennsylvania,Lancaster,17512,1840003713
Fort Oglethorpe,GA,Georgia,Catoosa,30736,1840013554
Fort Oglethorpe,GA,Georgia,Catoosa,30741,1840013554
Fort Oglethorpe,GA,Georgia,Catoosa,30707,1840013554
Fort Oglethorpe,GA,Georgia,Catoosa,30742,1840013554
Alpena,MI,Michigan,Alpena,49707,1840003947
Carencro,LA,Louisiana,Lafayette,70520,1840015043
Carencro,LA,Louisiana,Lafayette,70507,1840015043
Claymont,DE,Delaware,New Castle,19703,1840005570
Lake Arrowhead,CA,California,San Bernardino,92391,1840017803
Lake Arrowhead,CA,California,San Bernardino,92378,1840017803
Lake Arrowhead,CA,California,San Bernardino,92317,1840017803
Lake Arrowhead,CA,California,San Bernardino,92385,1840017803
Lake Arrowhead,CA,California,San Bernardino,92352,1840017803
Lake Arrowhead,CA,California,San Bernardino,92321,1840017803
Rainbow City,AL,Alabama,Etowah,35906,1840014732
Astoria,OR,Oregon,Clatsop,97103,1840018504
Kendallville,IN,Indiana,Noble,46755,1840008208
Marlton,MD,Maryland,Prince George's,20772,1840005962
Cedartown,GA,Georgia,Polk,30125,1840014752
Cedartown,GA,Georgia,Polk,30138,1840014752
Port Townsend,WA,Washington,Jefferson,98368,1840019797
New Richmond,WI,Wisconsin,St. Croix,54017,1840002138
Corte Madera,CA,California,Marin,94925,1840022519
Corte Madera,CA,California,Marin,94976,1840022519
Molalla,OR,Oregon,Clackamas,97038,1840019953
Paris,KY,Kentucky,Bourbon,40361,1840014315
Paris,KY,Kentucky,Bourbon,40362,1840014315
Vernal,UT,Utah,Uintah,84078,1840021391
Vernal,UT,Utah,Uintah,84079,1840021391
Jefferson,LA,Louisiana,Jefferson,70121,1840013986
Franklin,KY,Kentucky,Simpson,42134,1840013290
Franklin,KY,Kentucky,Simpson,42135,1840013290
North Gates,NY,New York,Monroe,14606,1840024047
Cabo Rojo,PR,Puerto Rico,Cabo Rojo,00623,1630023608
Hermantown,MN,Minnesota,St. Louis,55814,1840006593
Hermantown,MN,Minnesota,St. Louis,55810,1840006593
Hermantown,MN,Minnesota,St. Louis,55811,1840006593
Snohomish,WA,Washington,Snohomish,98290,1840021078
Snohomish,WA,Washington,Snohomish,98291,1840021078
Hobart,WI,Wisconsin,Brown,54155,1840038100
Hobart,WI,Wisconsin,Brown,54115,1840038100
Hobart,WI,Wisconsin,Brown,54313,1840038100
Greenville,WI,Wisconsin,Outagamie,54942,1840123723
Greenville,WI,Wisconsin,Outagamie,54914,1840123723
Hillsdale,NJ,New Jersey,Bergen,07642,1840003560
Garden Acres,CA,California,San Joaquin,95215,1840028376
Safford,AZ,Arizona,Graham,85546,1840021989
Hackettstown,NJ,New Jersey,Warren,07840,1840003573
Warrenton,VA,Virginia,Fauquier,20186,1840006058
Baker City,OR,Oregon,Baker,97814,1840018587
Isabela,PR,Puerto Rico,Isabela,00662,1630023674
Gunbarrel,CO,Colorado,Boulder,80503,1840028424
Gunbarrel,CO,Colorado,Boulder,80301,1840028424
Glenwood Springs,CO,Colorado,Garfield,81601,1840020184
Progress Village,FL,Florida,Hillsborough,33578,1840028917
Progress Village,FL,Florida,Hillsborough,33619,1840028917
Cairo,GA,Georgia,Grady,39828,1840013900
Quartz Hill,CA,California,Los Angeles,93536,1840019210
Quartz Hill,CA,California,Los Angeles,93586,1840019210
Brandywine,MD,Maryland,Prince George's,20613,1840005946
Cambridge,OH,Ohio,Guernsey,43725,1840007259
Spanish Fort,AL,Alabama,Baldwin,36507,1840015879
Spanish Fort,AL,Alabama,Baldwin,36527,1840015879
Spanish Fort,AL,Alabama,Baldwin,36577,1840015879
Cody,WY,Wyoming,Park,82414,1840018595
Rio Vista,CA,California,Solano,94571,1840020254
La Grange,KY,Kentucky,Oldham,40031,1840014287
San Elizario,TX,Texas,El Paso,79849,1840019523
Atoka,TN,Tennessee,Tipton,38004,1840015416
Atoka,TN,Tennessee,Tipton,38071,1840015416
East Rockaway,NY,New York,Nassau,11518,1840005343
Bee Ridge,FL,Florida,Sarasota,34233,1840028632
Waldwick,NJ,New Jersey,Bergen,07463,1840000921
Howell,MI,Michigan,Livingston,48843,1840003100
Howell,MI,Michigan,Livingston,48844,1840003100
Lake Hiawatha,NJ,New Jersey,Morris,07034,1840033318
West Point,MS,Mississippi,Clay,39773,1840015681
Struthers,OH,Ohio,Mahoning,44471,1840003562
Browns Mills,NJ,New Jersey,Burlington,08015,1840005517
Clinton,TN,Tennessee,Anderson,37716,1840014471
Clinton,TN,Tennessee,Anderson,37717,1840014471
Orange Lake,NY,New York,Orange,12586,1840004859
Orange Lake,NY,New York,Orange,12550,1840004859
Scenic Oaks,TX,Texas,Bexar,78255,1840019650
Scenic Oaks,TX,Texas,Bexar,78006,1840019650
Blackwells Mills,NJ,New Jersey,Somerset,08873,1840033455
Blackwells Mills,NJ,New Jersey,Somerset,08844,1840033455
Oakbrook,KY,Kentucky,Boone,41042,1840030814
Francisville,KY,Kentucky,Boone,41048,1840026679
Pájaros,PR,Puerto Rico,Toa Alta,00953,1630035532
Elgin,TX,Texas,Bastrop,78621,1840020903
Makaha,HI,Hawaii,Honolulu,96792,1840029523
Maywood,NJ,New Jersey,Bergen,07607,1840003536
Cross Lanes,WV,West Virginia,Kanawha,25313,1840006190
Cross Lanes,WV,West Virginia,Kanawha,25356,1840006190
Cheat Lake,WV,West Virginia,Monongalia,26508,1840005645
Harrisonville,MO,Missouri,Cass,64701,1840007464
